1	2	14	17	-9.01	37	9	1000	1	1	0	0	0	0
1	0	20	18	1286	44	10	2317	1	0	0	1	0	0
1	2	12	15	2500	33	9	640	0	0	0	0	0	0
1	1	14	15	-9.01	35	9	950	1	0	0	1	0	0
1	0	22	19	1800	47	9	600	1	0	0	0	0	0
1	1	23	16	2430	45	10	750	1	0	0	1	0	0
1	2	9	15	1841	30	10	1700	1	0	0	0	0	0
1	1	14	15	2077	35	10	550	1	0	0	1	0	0
1	1	27	16	1500	49	10	1000	1	1	0	0	0	0
1	1	12	16	4500	34	11	550	1	1	0	0	0	0
1	1	20	18	2600	44	10	450	1	1	0	0	0	0
1	2	8	15	2250	29	9	950	1	0	1	0	0	0
1	2	3	15	2500	24	9	800	1	0	0	0	0	0
1	1	18	16	2040	40	9	260	1	1	0	0	0	0
1	1	10	17	2000	33	9	860	1	0	0	0	0	0
1	1	13	15	-9.01	34	9	1300	0	0	1	0	0	0
1	2	20	15	3857	41	9	1200	1	0	0	0	0	0
1	2	8	15	2800	29	9	0	0	0	0	1	0	0
1	1	10	15	2188	31	10	1000	1	0	1	0	0	0
1	3	3	16	800	25	9	1200	0	0	1	0	0	0
1	1	23	16	1238	45	9	626	1	1	0	0	0	0
1	2	10	16	2300	32	9	600	0	1	0	0	0	0
1	0	11	16	-9.01	33	9	1500	1	1	0	0	0	0
1	2	15	16	1731	37	9	650	1	1	0	0	0	0
1	2	16	15	1125	37	9	1600	1	0	0	1	0	0
1	1	4	17	1688	27	9	700	1	1	0	0	0	0
1	1	16	16	2200	38	9	1150	0	0	0	0	0	0
1	1	5	15	1064	26	9	800	1	0	1	0	0	0
1	2	13	15	2100	34	9	1100	1	0	1	0	0	0
1	1	17	20	-9.01	43	8	2100	0	0	0	1	0	0
1	2	7	15	-9.01	28	9	1200	1	0	0	1	0	0
1	1	13	16	1530	35	9	640	1	1	0	0	0	0
1	1	9	15	1700	30	8	40	1	0	0	1	0	0
1	1	29	16	1227	51	8	250	1	1	0	0	0	0
1	1	27	17	2700	50	9	1200	0	1	0	0	0	0
1	1	24	15	625	45	8	240	1	0	0	0	0	0
1	0	22	17	3000	45	9	525	1	0	0	1	0	0
1	2	18	15	7000	39	8	1200	1	1	0	0	0	0
1	1	2	16	2300	24	9	990	0	0	0	1	0	0
1	2	18	16	3900	40	8	700	1	1	0	0	0	0
1	1	27	17	2250	50	8	300	0	1	0	0	0	0
1	2	24	15	-9.01	45	8	1290	0	0	1	0	0	0
1	2	21	17	-9.01	44	8	1200	1	0	1	0	0	0
1	0	23	16	1980	45	8	1500	1	0	0	0	0	0
1	0	23	16	2500	45	9	700	1	0	0	1	0	0
1	1	24	15	1125	45	8	360	1	0	0	1	0	0
1	0	30	15	2758	51	8	1590	0	1	0	0	0	0
1	2	18	15	-9.01	39	8	1140	0	0	0	0	0	0
1	1	21	16	4200	43	9	380	1	0	1	0	0	0
1	1	25	15	4200	46	8	1650	0	1	0	0	0	0
1	1	21	18	-9.01	45	8	700	1	0	1	0	0	0
1	2	15	15	-9.01	36	8	800	1	0	1	0	0	0
1	2	6	15	1350	27	8	1260	0	1	0	0	0	0
1	1	6	17	1700	29	8	1200	0	1	0	0	0	0
1	2	23	18	684	47	8	1050	0	0	0	1	0	0
1	2	15	12	2000	33	8	1000	1	1	0	0	0	0
1	0	27	18	2077	51	9	317	1	0	0	1	0	0
1	0	26	15	-9.01	47	8	1000	1	0	0	1	0	0
1	2	14	16	1875	36	8	1350	0	0	0	1	0	0
1	1	23	16	-9.01	45	8	750	0	1	0	0	0	0
1	1	13	15	2000	34	8	850	1	1	0	0	0	0
1	1	23	16	1764	45	8	900	1	0	0	1	0	0
1	2	12	16	-9.01	34	8	1050	0	0	0	1	0	0
1	2	16	16	1080	38	8	500	1	0	0	0	0	0
1	1	19	17	2500	42	8	800	1	0	0	1	0	0
1	2	15	17	1100	38	8	1000	1	1	0	0	0	0
1	2	5	15	3500	26	7	1800	1	0	0	1	0	0
1	2	11	15	1988	32	7	850	1	1	0	0	0	0
1	2	22	16	-9.01	44	7	1050	0	0	0	1	0	0
1	2	18	13	1890	37	8	1300	1	0	0	1	0	0
1	2	19	15	2813	40	7	1500	0	0	0	0	0	0
1	2	24	15	2340	45	7	1950	1	0	1	0	0	0
1	2	13	19	-9.01	38	7	1380	0	1	0	0	0	0
1	1	7	18	2850	31	8	600	1	1	0	0	0	0
1	0	8	15	-9.01	29	8	1200	0	0	0	0	0	0
1	3	8	15	-9.01	29	8	1500	1	0	0	0	0	0
1	0	24	17	-9.01	47	5	180	1	0	0	1	0	0
1	1	24	16	1013	46	7	900	1	1	0	0	0	0
1	1	24	16	-9.01	46	7	600	1	0	0	1	0	0
1	1	24	16	6300	46	7	1500	0	0	0	1	0	0
1	2	15	15	2250	36	7	700	1	0	0	1	0	0
1	0	22	17	-9.01	45	6	50	0	1	0	0	0	0
1	1	7	15	-9.01	28	6	1100	1	0	0	1	0	0
1	1	19	16	2679	41	6	600	1	0	0	1	0	0
1	1	2	16	-9.01	24	6	825	0	0	0	1	0	0
1	2	19	16	3420	41	6	450	1	0	0	1	0	0
1	1	3	16	-9.01	25	7	1500	0	0	0	1	0	0
1	1	5	15	3857	26	6	1500	0	0	0	1	0	0
1	1	9	15	2300	30	6	1500	0	0	0	0	0	0
1	1	19	15	1750	40	6	1200	0	1	0	0	0	0
1	2	1	15	-9.01	22	6	300	1	1	0	0	0	0
1	1	28	18	750	52	6	700	1	0	0	1	0	0
1	1	23	18	2250	47	6	1050	0	0	0	1	0	0
1	0	1	15	1600	22	5	1200	0	1	0	0	0	0
1	1	2	18	1600	26	5	1500	1	0	0	0	0	0
1	2	20	15	-9.01	41	6	1100	1	0	0	1	0	0
1	0	24	16	2000	46	6	150	1	0	0	0	0	0
1	1	5	16	2000	27	5	1200	0	0	0	1	0	0
1	2	18	15	1650	39	6	700	1	0	0	1	0	0
1	0	32	15	1140	53	6	600	0	0	0	1	0	0
1	0	25	15	2195	46	6	0	0	0	0	0	0	0
1	1	2	16	-9.01	24	5	950	1	0	0	1	0	0
1	1	25	16	3000	47	5	1260	0	0	0	1	0	0
1	2	11	15	1050	32	5	1300	0	0	0	0	0	0
1	0	30	16	1700	52	5	1590	0	0	0	0	0	0
1	0	23	17	-9.01	46	5	150	1	0	0	1	0	0
1	1	2	18	-9.01	26	5	500	1	1	0	0	0	0
1	3	15	20	-9.01	41	5	1440	0	0	0	0	0	0
1	2	12	15	3100	33	5	1170	0	0	0	0	0	0
1	1	6	15	-9.01	27	5	840	0	1	0	0	0	0
1	0	25	16	6000	47	6	1500	0	0	0	1	0	0
1	1	12	18	2813	36	5	1000	1	1	0	0	0	0
1	1	27	15	1500	48	5	1700	1	0	0	0	0	0
1	0	4	15	2200	25	5	300	1	0	0	1	0	0
1	0	30	17	1350	53	5	550	1	0	1	0	0	0
1	2	25	16	1636	47	5	1275	0	0	0	0	0	0
1	0	27	15	2000	48	5	600	1	0	0	0	0	0
1	1	27	15	2045	48	5	1400	0	0	0	0	0	0
1	2	22	17	1913	45	4	600	1	0	0	0	0	0
1	1	15	13	3060	34	4	1650	0	1	0	0	0	0
1	1	29	15	1700	50	5	1024	1	0	0	0	0	0
1	0	24	17	1530	47	4	500	1	0	0	1	0	0
1	2	23	19	-9.01	48	4	1050	1	0	0	0	0	0
1	1	29	15	968	50	4	400	1	0	0	1	0	0
1	0	34	11	956	51	4	400	1	0	1	0	0	0
1	1	30	15	1957	51	5	1000	1	0	0	1	0	0
1	1	27	16	1607	49	4	1500	0	0	0	1	0	0
1	2	16	15	-9.01	37	4	1560	0	0	0	0	0	0
1	1	28	16	900	50	5	850	1	1	0	0	0	0
1	0	23	17	1013	46	4	2400	0	0	0	1	0	0
1	0	30	16	-9.01	52	4	0       0	0	0	0	0	0	
1	0	28	19	-9.01	53	4	1170	0	1	0	0	0	0
1	1	30	16	1723	52	4	1500	0	0	0	1	0	0
1	0	31	16	-9.01	53	4	1000	1	1	0	0	0	0
1	1	3	15	-9.01	24	3	320	1	0	0	1	0	0
1	0	24	17	1300	47	3	1000	1	0	0	1	0	0
1	0	30	15	2057	51	4	1100	1	1	0	0	0	0
1	1	7	16	1800	29	4	1350	0	1	0	0	0	0
1	0	29	15	1710	50	4	1200	0	0	0	1	0	0
1	1	24	16	-9.01	46	3	600	0	0	0	0	0	0
1	2	13	17	2430	36	3	800	1	0	0	1	0	0
1	0	4	15	810	25	3	1650	0	0	0	0	0	0
1	2	21	16	1900	43	3	352	1	1	0	0	0	0
1	1	24	17	2084	47	4	750	0	0	0	0	0	0
1	3	18	15	2250	39	3	1380	0	0	0	0	0	0
1	2	13	16	1900	35	3	1350	0	1	0	0	0	0
1	2	10	18	-9.01	34	4	1440	0	0	0	1	0	0
1	0	32	16	-9.01	54	3	1380	0	1	0	0	0	0
1	0	33	15	-9.01	54	3	1050	0	1	0	0	0	0
1	2	14	15	-9.01	35	3	1500	1	1	0	0	0	0
1	1	26	17	1197	49	3	800	1	0	0	1	0	0
1	0	30	15	-9.01	51	3	900	0	0	0	1	0	0
1	0	26	16	-9.01	48	3	1500	0	1	0	0	0	0
1	2	20	15	-9.01	41	3	1500	0	0	0	1	0	0
1	1	25	16	1400	47	2	1600	0	0	0	0	0	0
1	1	20	13	1688	39	2	1650	0	0	0	1	0	0
1	0	23	18	-9.01	47	3	330	0	1	0	0	0	0
1	2	10	15	2769	31	2	1000	1	0	1	0	0	0
1	2	16	15	964	37	2	1350	0	1	0	0	0	0
1	0	27	15	1125	48	2	1050	0	0	0	0	0	0
1	0	7	15	1125	28	2	1450	0	0	1	0	0	0
1	2	17	15	1800	38	3	1350	0	0	0	0	0	0
1	0	31	17	-9.01	54	2	1300	0	1	0	0	0	0
1	2	9	19	-9.01	34	2	1200	0	0	0	1	0	0
1	1	6	15	1723	27	2	1200	0	0	0	0	0	0
1	1	26	16	2200	48	3	710	0	1	0	0	0	0
1	0	33	15	-9.01	54	2	1050	0	1	0	0	0	0
1	1	32	15	1463	53	2	1350	0	1	0	0	0	0
1	2	18	15	-9.01	39	2	1050	0	1	0	0	0	0
1	2	14	16	-9.01	36	2	1400	0	1	0	0	0	0
1	2	30	18	-9.01	54	2	1000	0	0	0	1	0	0
1	1	2	16	2511	24	2	1575	0	0	0	1	0	0
1	2	17	15	3553	38	12	700	1	0	0	0	0	0
1	2	13	16	3000	35	11	850	1	1	0	0	0	0
1	2	4	15	2025	25	11	400	1	1	0	0	0	0
1	2	9	16	1500	31	10	1000	1	1	0	0	0	0
1	2	15	15	-9.01	36	10	0	0	0	0	1	0	0
1	1	16	16	-9.01	38	10	600	1	0	1	0	0	0
1	1	15	16	-9.01	37	11	2000	1	0	0	0	0	0
1	2	6	15	1350	27	10	700	1	0	1	0	0	0
1	1	22	17	1765	45	10	530	1	1	0	0	0	0
1	0	20	17	1500	43	10	0	0	1	0	0	0	0
1	1	21	17	-9.01	44	10	0	0	0	0	1	0	0
1	2	15	15	2618	36	10	1000	1	0	0	0	0	0
1	2	7	16	2600	29	10	600	1	0	0	1	0	0
1	2	14	15	2438	35	9	800	1	0	1	0	0	0
1	1	24	20	3841	50	9	600	0	0	0	0	0	0
1	2	6	16	964	28	9	0	0	0	1	0	0	0
1	1	18	20	-9.01	44	9	300	1	0	0	1	0	0
1	0	5	15	3000	26	9	0	0	0	0	1	0	0
1	1	14	16	938	36	9	500	0	0	1	0	0	0
1	1	3	16	3000	25	9	1620	0	1	0	0	0	0
1	3	18	15	2500	39	8	1120	1	0	0	0	0	0
1	2	10	15	3214	31	8	600	1	0	0	1	0	0
1	2	16	15	-9.01	37	8	500	1	0	0	1	0	0
1	3	13	15	2250	34	7	1500	0	0	1	0	0	0
1	2	12	16	-9.01	34	7	1650	0	0	0	1	0	0
1	1	6	17	1875	29	7	1350	0	0	0	0	0	0
1	2	11	18	1941	35	7	740	0	0	1	0	0	0
1	1	17	15	2600	38	6	400	0	1	0	0	0	0
1	2	22	17	-9.01	45	4	800	1	0	0	1	0	0
1	2	10	16	-9.01	32	3	1050	0	1	0	0	0	0
1	0	29	19	-9.01	54	2	900	0	0	0	0	0	0
1	1	4	16	2400	26	3	750	0	0	0	0	0	0
1	2	11	15	667	32	2	375	0	0	0	1	0	0
1	1	14	15	-9.01	35	2	1800	0	0	0	1	0	0
1	0	6	15	1029	27	10	460	1	1	0	0	0	0
1	1	19	18	2800	43	10	1000	1	0	0	1	0	0
1	0	28	15	-9.01	49	11	600	1	1	0	0	0	0
1	1	16	15	3500	37	10	2500	1	0	1	0	0	0
1	2	14	15	4370	35	10	700	1	0	1	0	0	0
1	2	12	15	4800	33	12	1000	1	0	0	0	0	0
1	1	6	15	-9.01	27	12	0	0	0	0	1	0	0
1	1	18	15	3600	39	12	900	1	0	0	0	0	0
1	1	8	15	4091	29	11	1400	1	0	0	1	0	0
1	1	20	16	2455	42	11	1000	1	1	0	0	0	0
1	1	17	17	-9.01	40	11	1000	1	1	0	0	0	0
1	2	14	15	1800	35	11	700	1	0	0	1	0	0
1	1	21	17	-9.01	44	11	150	0	0	1	0	0	0
1	1	3	16	4000	25	12	800	1	0	0	1	0	0
1	2	8	15	-9.01	29	11	1300	1	1	0	0	0	0
1	1	10	15	2625	31	11	900	1	1	0	0	0	0
1	1	20	17	4500	43	11	400	1	0	0	0	0	0
1	2	10	15	2000	31	11	1500	1	0	0	1	0	0
1	3	9	15	3500	30	11	500	1	1	0	0	0	0
1	2	13	16	1800	35	11	600	1	0	1	0	0	0
1	1	18	15	-9.01	39	11	1500	0	0	1	0	0	0
1	1	14	16	5000	36	11	1500	1	0	0	1	0	0
1	1	10	17	2700	33	11	998	1	1	0	0	0	0
1	1	23	16	2200	45	11	1020	1	0	0	1	0	0
1	1	9	15	3000	30	11	1800	1	1	0	0	0	0
1	3	16	18	3214	40	11	1200	1	0	0	0	0	0
1	1	4	15	4000	25	11	1200	1	0	1	0	0	0
1	1	14	15	-9.01	35	11	1050	0	1	0	0	0	0
1	1	2	15	2300	23	11	800	1	0	0	0	0	0
1	2	13	16	3400	35	11	2500	0	0	0	1	0	0
1	0	25	16	3750	47	11	600	1	0	0	1	0	0
1	2	10	15	3200	31	11	1200	0	0	1	0	0	0
1	1	5	15	3000	26	8	1350	0	0	0	1	0	0
1	1	15	16	1636	37	11	2000	1	1	0	0	0	0
1	0	27	15	3281	48	11	1400	1	0	0	0	0	0
1	0	29	15	-9.01	50	11	1500	1	0	0	1	0	0
1	0	21	16	750	43	11	1000	1	0	0	0	0	0
1	0	14	18	4000	38	11	1000	1	0	0	1	0	0
1	3	5	16	-9.01	27	11	600	1	0	0	1	0	0
1	1	5	18	2700	29	11	3100	1	1	0	0	0	0
1	2	15	15	750	36	10	1000	1	0	0	0	0	0
1	2	7	15	2679	28	11	450	1	0	0	1	0	0
1	1	10	16	2045	32	11	1300	1	0	1	0	0	0
1	1	17	15	4000	38	11	0	0	0	0	1	0	0
1	3	15	15	2138	36	11	800	1	0	0	0	0	0
1	0	7	15	1700	28	10	1500	0	0	0	0	0	0
1	1	28	16	-9.01	50	10	430	1	0	0	0	0	0
1	2	11	19	2400	36	11	500	1	1	0	0	0	0
1	2	8	15	1125	29	11	850	1	1	0	0	0	0
1	2	8	17	2700	31	10	1500	0	0	0	0	0	0
1	1	18	16	3000	40	10	700	1	0	0	1	0	0
1	1	21	17	3150	44	10	410	1	1	0	0	0	0
1	2	15	16	4200	37	10	850	1	1	0	0	0	0
1	1	17	15	2250	38	10	550	1	1	0	0	0	0
1	1	16	16	3892	38	10	1400	0	1	0	0	0	0
1	1	15	15	-9.01	36	10	1425	0	0	0	1	0	0
1	2	18	15	900	39	10	530	1	1	0	0	0	0
1	2	7	15	-9.01	28	10	1000	1	0	0	1	0	0
1	2	17	15	1875	38	10	1200	1	0	0	1	0	0
1	1	9	15	-9.01	30	10	700	1	1	0	0	0	0
1	2	15	15	3214	36	9	800	1	1	0	0	0	0
1	0	14	15	1957	35	10	1560	0	0	0	1	0	0
1	2	9	15	2200	30	9	1200	1	0	0	0	0	0
1	1	4	15	1575	25	9	0	0	0	0	1	0	0
1	1	7	15	2000	28	9	2100	1	0	1	0	0	0
1	1	20	15	1500	41	9	700	1	0	0	0	0	0
1	0	24	15	2250	45	9	1350	0	0	0	1	0	0
1	1	25	15	900	46	9	1600	1	1	0	0	0	0
1	1	22	17	-9.01	45	9	586	1	0	0	1	0	0
1	1	21	18	-9.01	45	8	1000	1	1	0	0	0	0
1	2	8	15	1700	29	4	1200	0	1	0	0	0	0
1	1	21	15	-9.01	42	4	2000	1	0	0	1	0	0
1	0	24	16	1900	46	5	1050	1	1	0	0	0	0
1	1	26	19	1895	51	8	600	1	0	0	1	0	0
1	0	26	16	2625	48	7	700	1	0	0	1	0	0
1	0	30	16	-9.01	52	7	1200	0	0	0	1	0	0
1	0	27	16	2250	49	7	800	1	1	0	0	0	0
1	2	19	15	1776	40	7	400	1	0	0	1	0	0
1	0	29	16	675	51	7	1500	0	1	0	0	0	0
1	1	29	15	1575	50	7	1500	0	1	0	0	0	0
1	0	25	16	2864	47	7	1500	1	1	0	0	0	0
1	1	4	17	2300	27	7	1000	1	0	0	1	0	0
1	2	13	16	1700	35	7	1000	1	0	0	0	0	0
1	0	28	18	900	52	7	1200	0	0	0	1	0	0
1	1	17	16	-9.01	39	7	650	1	0	0	0	0	0
1	0	31	15	1050	52	7	300	1	0	0	1	0	0
1	0	28	15	3375	49	7	800	1	0	0	0	0	0
1	0	28	16	1725	50	7	1200	0	0	0	0	0	0
1	1	24	16	2415	46	7	1500	1	1	0	0	0	0
1	1	24	17	700	47	6	700	1	0	0	1	0	0
1	2	13	17	4500	36	6	600	0	0	0	0	0	0
1	1	26	14	1850	46	6	600	1	0	1	0	0	0
1	0	28	16	750	50	6	900	0	0	0	1	0	0
1	1	24	15	-9.01	45	6	1500	0	0	0	1	0	0
1	0	27	16	1500	49	6	1100	1	1	0	0	0	0
1	0	27	15	750	48	6	400	1	0	0	0	0	0
1	0	22	15	1725	43	6	1150	0	0	0	1	0	0
1	0	31	15	-9.01	52	6	250	1	0	0	1	0	0
1	0	30	15	1286	51	6	300	1	0	0	1	0	0
1	1	25	16	-9.01	47	5	1500	0	0	0	0	0	0
1	1	32	15	-9.01	53	5	975	0	0	0	1	0	0
1	2	11	16	3000	33	5	850	0	0	1	0	0	0
1	1	9	15	1700	30	5	130	1	1	0	0	0	0
1	1	15	16	1800	37	12	850	1	1	0	0	0	0
1	1	22	15	2200	43	5	400	1	1	0	0	0	0
1	1	26	17	1800	49	5	1300	0	0	0	0	0	0
1	0	22	21	2077	49	5	1400	0	1	0	0	0	0
1	1	30	16	-9.01	52	4	1200	0	1	0	0	0	0
1	1	7	16	1500	29	5	600	1	1	0	0	0	0
1	1	22	15	-9.01	43	5	1000	1	0	0	1	0	0
1	1	25	15	1875	46	4	450	1	0	0	1	0	0
1	1	14	15	-9.01	35	5	810	0	1	0	0	0	0
1	1	12	15	-9.01	33	5	120	1	0	0	1	0	0
1	2	11	15	1900	32	4	450	1	1	0	0	0	0
1	1	24	16	2813	46	4	1900	1	1	0	0	0	0
1	0	25	16	-9.01	47	4	300	1	0	0	1	0	0
1	1	8	18	2700	32	4	800	1	1	0	0	0	0
1	0	25	16	2363	47	4	150	1	0	0	0	0	0
1	0	26	16	1125	48	3	1500	0	0	0	0	0	0
1	2	4	15	-9.01	25	2	1050	0	1	0	0	0	0
1	1	4	15	2250	25	3	1050	0	0	0	1	0	0
1	1	16	15	-9.01	37	3	1050	0	0	0	0	0	0
1	2	21	19	1125	46	3	1800	0	1	0	0	0	0
1	2	8	15	1350	29	11	900	1	0	0	1	0	0
1	2	12	16	3100	34	11	2200	1	1	0	0	0	0
1	2	14	15	3214	35	11	1350	0	0	0	0	0	0
1	2	10	18	4500	34	11	1500	1	0	0	1	0	0
1	3	8	16	-9.01	30	11	700	1	0	1	0	0	0
1	1	9	15	2588	30	11	600	1	0	1	0	0	0
1	1	11	15	3200	32	11	700	1	0	0	1	0	0
1	1	13	15	1875	34	11	340	0	1	0	0	0	0
1	2	7	16	5000	29	10	430	1	0	1	0	0	0
1	3	9	19	2460	34	11	250	1	0	0	0	0	0
1	2	8	15	2250	29	11	450	1	0	0	1	0	0
1	1	20	15	5156	41	10	270	1	0	0	0	0	0
1	1	19	16	1800	41	10	400	1	1	0	0	0	0
1	2	7	15	-9.01	28	10	0	0	0	0	0	0	0
1	0	19	17	2045	42	5	1500	0	0	0	1	1	0
1	2	20	15	2063	41	9	600	1	0	0	1	1	0
1	0	24	14	-9.01	44	10	1350	0	0	0	1	1	0
1	2	10	15	2641	31	10	400	0	0	0	0	1	0
1	2	12	15	1350	33	10	1700	1	1	0	0	1	0
1	2	15	16	1869	37	8	440	1	1	0	0	1	0
1	2	16	15	2900	37	12	900	1	0	0	0	1	0
1	0	18	18	2500	42	12	650	1	1	0	0	1	0
1	0	26	16	-9.01	48	11	3200	1	1	0	0	1	0
1	2	9	15	2500	30	11	400	1	0	0	0	1	0
1	2	12	16	3500	34	11	1000	1	1	0	0	1	0
1	2	7	18	3841	31	11	1250	1	0	0	0	1	0
1	2	6	18	5000	30	11	1100	1	1	0	0	1	0
1	2	5	15	3000	26	11	1400	1	0	0	1	1	0
1	1	19	15	2500	40	12	700	1	0	0	0	1	0
1	2	15	18	-9.01	39	11	1000	1	1	0	0	1	0
1	1	21	16	3750	43	11	1100	1	0	0	1	1	0
1	0	10	20	1500	36	11	1200	1	1	0	0	1	0
1	2	11	15	2610	32	11	1100	1	1	0	0	1	0
1	1	16	16	3200	38	11	1250	1	1	0	0	1	0
1	2	23	15	2160	44	10	1000	1	0	0	1	1	0
1	2	10	15	-9.01	31	10	1300	0	0	0	1	1	0
1	2	19	14	-9.01	39	10	800	1	0	1	0	1	0
1	1	6	15	1125	27	10	1200	0	0	0	1	1	0
1	1	10	18	3000	34	11	1000	1	0	1	0	1	0
1	1	5	17	4100	28	10	1000	1	1	0	0	1	0
1	2	26	16	1530	48	10	760	1	0	1	0	1	0
1	2	11	15	-9.01	32	11	450	1	0	0	1	1	0
1	1	2	16	3000	24	9	1200	0	0	0	1	1	0
1	2	26	18	1125	50	9	1000	1	0	0	1	1	0
1	2	7	17	1620	30	11	2000	1	0	0	0	1	0
1	2	4	15	2250	25	10	800	1	0	1	0	1	0
1	0	19	18	2000	43	10	900	1	0	0	0	1	0
1	1	12	15	1929	33	10	1100	1	1	0	0	1	0
1	0	19	15	2700	40	10	1000	1	0	0	1	1	0
1	2	14	15	-9.01	35	8	900	1	1	0	0	1	0
1	1	13	15	5000	34	8	1100	1	0	0	1	1	0
1	1	12	15	1800	33	10	1000	1	0	1	0	1	0
1	1	27	16	4219	49	10	650	1	0	0	1	1	0
1	0	28	16	-9.01	50	11	500	1	1	0	0	1	0
1	0	16	16	1636	38	10	1300	1	0	0	1	1	0
1	1	25	18	-9.01	49	10	700	1	0	0	1	1	0
1	2	18	15	2000	39	10	700	1	0	0	1	1	0
1	2	8	15	3550	29	10	570	1	0	1	0	1	0
1	2	11	16	2500	33	10	1100	1	0	0	1	1	0
1	1	10	16	6000	32	10	1000	1	0	0	0	1	0
1	2	19	15	3281	40	10	1500	0	1	0	0	1	0
1	1	17	15	2195	38	11	1400	1	0	0	1	1	0
1	2	17	15	2500	38	10	920	1	0	1	0	1	0
1	1	5	17	1700	28	10	1650	0	0	0	0	1	0
1	1	23	15	3400	44	10	700	1	0	0	1	1	0
1	3	13	15	-9.01	34	10	1500	0	1	0	0	1	0
1	1	10	15	3750	31	11	600	1	0	0	1	1	0
1	1	21	17	2813	44	10	700	1	0	0	0	1	0
